Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
230,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
387,-2,-4,-14,17,-1,0,-1,-1
440,0,-2,3,36,3,1,-3,-1
494,0,0,11,11,3,0,-1,-3
544,-1,0,2,3,2,-1,0,-1
605,1,1,-4,-1,0,-1,0,-1
665,0,1,21,1,-1,-2,0,-1
716,-2,-2,3,19,-1,0,1,-1
772,-1,0,3,0,-1,0,0,-1
823,-2,1,2,-46,-2,0,-2,0
875,7,-1,15,9,0,1,-2,-1
929,11,0,4,21,-3,-1,0,-3
980,56,5,6,-16,3,0,3,3
1033,2,-4,-9,10,-2,-3,-4,0
1085,-4,-1,-3,-2,-1,0,0,0
1137,-36,-6,-21,-1,-2,-1,-2,-4
1191,-1,-2,13,46,-1,0,0,-2
1244,30,-2,-12,-16,-4,-3,0,-2
1296,8,-2,-15,1,4,0,-1,-5
1354,6,-1,0,7,0,-1,-2,-1
1417,-1,-4,-1,0,-1,0,-1,0
1480,2,-2,1,-14,-2,1,3,9
1537,-11,-3,5,14,-3,-6,-3,-4
1588,-6,-1,4,20,-1,-1,-2,0
1650,0,1,-5,-17,-1,-1,-1,-2
1711,-7,-4,-4,-1,-4,-4,-5,1
1773,-5,0,-1,0,3,4,1,-1
1835,-4,1,-6,-13,-1,0,0,1
1896,-1,-2,-1,6,1,1,0,-1
1956,6,-2,-6,0,0,-1,0,-1
2007,-7,0,7,11,-1,0,1,0
2060,3,3,15,-8,2,-2,0,-1
2113,-3,-1,12,-24,-1,-2,-2,-4
2172,-2,-2,-9,4,-1,1,2,0
2233,0,-2,13,16,-1,0,-3,1
2285,-6,-3,-9,1,-1,-1,-1,6
2339,-2,2,-1,-9,1,0,-2,0
2394,1,0,-4,-15,-2,0,0,-2
2456,-6,-2,-4,8,-1,2,-1,-4
2518,-1,0,2,6,-1,-3,-5,-4
2578,-1,0,0,15,3,-1,-1,1
2639,-8,-2,0,-1,-2,-1,-2,-2
2700,14,0,-6,1,-5,-2,2,0
2759,5,0,11,19,0,0,1,0
2811,-4,-3,-27,-27,-5,0,0,-1
2863,1,-1,12,18,1,-1,-2,-1
2916,-1,-1,-11,-17,-1,0,1,0
2967,-7,-1,4,-8,-1,0,0,-1
3021,-2,-4,-18,-11,-2,-2,-1,-1
3076,6,0,3,0,-1,1,0,0
3137,-1,2,4,-16,2,1,-4,-1
3199,-10,-2,0,-9,-2,0,0,-1
3261,-2,-2,-4,-16,-4,-3,-1,2
3321,-7,-1,-12,9,-2,-1,1,0
3381,-4,-1,-4,0,-1,-1,0,-1
3432,5,0,-6,4,-1,-1,-3,3
3494,-3,-2,-10,7,-2,-1,0,-1
3556,21,1,-7,-8,-1,0,-2,0
3619,-3,-3,-2,-1,-1,-2,-2,-1
3682,-36,-4,1,-26,-3,1,0,-3
3741,-5,0,6,7,-1,0,0,0
3792,-7,-1,10,-6,1,-2,1,3
3845,5,-4,-10,8,-1,0,0,0
3899,2,-2,4,24,-1,-3,-1,-2
3949,-1,-3,-13,-41,-9,-3,0,-2
4003,0,0,9,-34,1,2,0,2
4056,1,-1,-12,18,-1,0,1,0
4117,-1,0,-12,7,3,-16,-4,0
4178,-4,-6,21,118,18,9,-5,-2
4228,1,2,2,-1,16,-8,-2,-1
4282,-1,-1,3,0,-2,0,1,-3
4333,1,1,-10,-18,45,8,3,0
4386,-2,-6,-18,12,44,-4,-11,-11
4440,0,1,-5,-7,57,6,6,2
4501,-3,-4,-11,23,-1,3,-3,-3
4564,-9,-6,3,80,-27,-6,-6,-5
4626,0,-2,-2,4,-26,-9,-5,-4
4687,0,-3,-11,-28,8,2,-5,-3
4747,-5,-5,19,-6,5,-12,-5,-3
4798,-1,-5,-9,-5,17,5,-4,-5
4860,0,0,4,7,6,9,7,4
4922,0,3,-8,-4,8,2,-1,3
4984,2,-2,-17,-16,7,5,1,4
5046,-6,-4,-27,23,-14,-1,-5,-1
5106,1,-2,-29,-25,-1,15,6,3
5167,-10,1,-2,87,-12,-3,11,9
5226,-7,-10,-11,-69,24,-11,-15,-14
5279,-4,-8,-8,19,-11,-5,-4,-4
5341,6,-3,-43,3,-1,2,-4,0
5402,-7,4,0,-4,-4,1,6,-4
5465,-8,-3,11,-1,5,1,2,1
5527,6,3,16,11,6,11,8,10
5586,-3,-2,10,-67,-29,-6,-15,-4
5646,2,-3,-12,-23,9,-6,-2,-2
5699,6,12,-9,13,33,12,-2,2
5751,2,6,9,20,12,-3,-1,-2
5803,3,1,14,21,2,-6,-5,-11
5855,-2,-1,-5,-14,-3,7,3,-5
5907,6,6,7,24,-10,-8,8,8
5963,3,0,-6,2,-10,-1,5,3
6025,-2,-5,-7,-102,-35,-7,-4,-20
6088,-12,2,43,88,-35,-4,2,-15
6149,2,-4,1,-12,-10,10,2,9
6209,1,-2,-54,12,-5,-3,-13,-14
6260,4,4,0,-56,46,10,9,9
6312,6,5,-10,-28,8,-3,-2,-1
6366,3,5,-23,-19,2,0,3,5
6417,7,11,-15,-16,11,9,6,3
6471,1,2,4,44,9,-6,1,-1
6524,-24,-33,7,-6,-25,-16,-18,-9
6575,-6,-8,6,-11,57,12,-1,-2
6629,-3,-2,35,16,-18,-3,-4,-3
6688,3,-2,-11,-29,-12,2,-1,-2
6743,-4,-5,-4,19,-13,-5,1,-2
6795,0,-4,-9,39,40,9,1,2
6846,1,5,30,3,-15,2,6,6
6897,2,1,16,13,3,-2,-4,0
6951,1,1,11,-50,6,3,2,0
7003,0,5,11,-17,-13,-4,-2,-1
7055,1,0,-4,48,-4,-4,-2,-2
7108,22,7,0,-46,16,18,14,7
7161,6,0,-23,-47,-2,6,3,2
7215,-5,-6,-2,27,-11,-6,-2,-1
7269,0,1,-2,-78,-8,2,2,4
7331,-15,-7,-27,-14,4,7,10,6
7393,-5,8,-7,-78,-1,6,25,1
7455,9,1,-11,-53,51,10,0,28
7514,5,0,23,-9,-5,4,13,20
7566,1,8,40,43,51,5,4,-1
7618,1,-2,8,46,9,0,-4,-5
7671,9,16,28,65,18,9,6,8
7722,-3,-27,9,-33,-14,3,2,-10
7775,-4,-17,-72,-76,-42,-5,4,2
7828,0,4,21,-5,8,2,-2,-2
7889,1,2,24,-5,-7,2,5,2
7947,-2,-3,-34,-46,-10,-8,0,-1
8001,3,13,46,-22,38,3,4,1
8053,-4,-5,-7,28,-16,-3,-1,-1
8113,1,2,11,-12,-10,-2,0,0
8173,-7,-8,-15,19,-26,-10,-8,-5
8234,5,2,12,41,30,5,4,1
8284,4,8,-7,18,16,0,-2,1
8337,6,24,-3,-34,33,7,4,5
8390,8,24,22,-11,-11,-3,-3,-3
8451,-1,-5,-24,0,2,0,1,-1
8503,18,6,-24,6,1,-1,-1,-5
8556,2,2,36,14,25,15,5,1
8613,-39,-29,10,20,1,-5,-6,-10
8676,-2,-5,6,-72,100,13,4,0
8738,1,18,113,77,2,8,6,3
8796,16,24,38,51,46,22,16,-5
8850,-54,-112,-128,-2,-128,-74,-37,-61
8913,-17,-32,-128,-57,20,6,-17,-2
8976,-40,-25,-36,18,-28,-13,-10,23
9037,-19,-2,22,91,-14,0,-2,4
9096,-6,-23,-75,-57,-30,-13,-8,-2
9149,0,-9,-18,-55,77,23,3,3
9212,4,-10,-14,43,-88,-27,-10,-3
9275,71,48,33,38,-37,2,5,8
9336,10,-25,-5,-7,-1,5,2,0
9397,-97,-74,-16,14,-36,-20,-6,-13
9456,98,0,6,-21,-1,1,3,8
9507,-2,-30,7,1,-17,-5,-3,-2
9560,0,-24,-94,-74,-61,-17,-16,-15
9613,-2,2,-95,-85,-43,-13,-14,20
9672,27,24,-5,46,45,15,14,4
9732,-34,-32,-128,-68,-54,-29,-12,-56
9783,-48,-3,-72,-98,-23,-13,-13,6
9839,5,15,63,26,-3,9,5,26
9892,4,-26,-74,-100,-93,-33,-12,13
9943,-18,-44,68,67,-30,-17,-12,-4
9997,3,-4,25,-34,37,0,3,0
10050,18,20,11,13,94,63,17,12
10102,14,26,1,18,-25,2,5,5
10160,37,30,-22,-41,7,9,7,12
10221,93,27,-44,-3,-43,-27,-29,-3
10282,-74,-70,12,33,13,-3,-2,-83
10342,21,108,44,36,-14,-7,15,8
10394,-15,-36,8,20,-94,-3,6,24
10456,-79,-26,-42,5,-23,-26,-11,8
10517,-68,-55,-26,19,12,10,7,68
10581,55,2,-4,58,-3,-11,-25,-22
10641,59,78,-97,-101,71,86,13,-77
10702,-73,24,-3,-87,92,14,-31,-12
10762,-11,-63,14,52,19,0,-14,-12
10814,4,1,37,17,-2,1,-14,11
10876,-40,2,24,39,10,5,1,7
10940,12,-13,-4,-36,-18,-2,-1,9
11001,11,27,63,-30,79,35,-6,19
11062,-53,-3,20,6,25,8,14,-40
11121,3,24,-2,-29,50,29,14,14
11171,6,11,41,17,2,-7,-9,-20
11225,0,5,12,62,3,7,6,9
11280,-7,-7,25,59,-10,8,1,-4
11331,6,7,13,25,11,2,-3,-1
11383,11,-22,-19,-13,15,5,2,-2
11437,44,45,9,25,-16,5,15,10
11499,20,21,9,-12,-19,6,9,2
11556,4,-16,29,4,-8,-4,0,1
11607,-85,48,14,1,-47,2,9,3
11660,-3,2,23,23,53,20,9,-72
11713,-128,46,26,-21,50,16,12,-51
11773,15,-40,13,99,-128,-43,0,-16
11825,33,-8,-6,-37,-28,9,9,5
11879,-6,46,36,29,-16,13,14,2
11932,25,1,-5,26,-27,-5,-4,8
11982,41,18,1,-13,98,6,-9,4
12036,2,-4,-18,3,13,-3,-6,-18
12088,-1,-12,-8,-19,-7,-8,-3,-13
12140,-6,6,-2,-6,5,-2,-2,4
12193,20,16,20,62,45,18,-2,-1
12243,-1,-29,78,59,-9,-15,-11,-21
12299,-7,11,107,68,48,17,2,1
12352,53,5,-9,18,7,8,6,2
12403,6,11,-64,41,2,0,-2,12
12463,61,9,-27,-55,10,-2,12,-8
12524,15,-7,10,-27,-26,-7,-7,7
12585,-6,18,93,60,26,10,5,1
12644,-1,-7,-1,-11,-24,-14,3,-1
12696,-4,6,20,70,-10,-5,-3,-1
12749,-15,-8,-36,30,8,-7,-10,-7
12800,-17,-27,-9,-5,19,-11,-4,-6
12860,7,-13,0,-39,-12,6,7,1
12914,12,-23,-11,-62,62,-1,-2,2
12966,30,-6,-36,-11,-26,-11,-1,-13
13023,44,47,8,-25,-21,-6,-9,-7
13084,4,-47,-10,65,-34,-3,3,44
13146,0,38,7,-82,54,-7,-25,66
13206,60,-12,1,94,7,-4,-11,-6
13267,-34,-31,7,102,-13,-2,-8,-5
13318,44,77,-30,-66,-13,-11,-5,2
13370,14,9,-50,-77,-24,-5,5,-8
13422,-8,-1,-2,11,-13,-2,13,0
13474,12,-8,1,56,9,-6,-5,-2
13529,20,-3,-28,-18,-3,-5,20,1
13581,16,11,31,29,17,1,-6,2
13632,-6,3,-8,57,1,2,8,14
13685,26,9,-28,-82,-8,10,11,-3
13738,-1,43,127,87,77,30,7,2
13798,15,-33,-22,23,-21,-14,-9,-16
13849,-31,-7,-43,5,-14,-10,-9,-20
13903,-4,-17,-33,-122,-6,9,7,1
13955,4,3,23,37,17,8,4,2
14007,44,55,29,60,-4,0,5,11
14060,-3,-7,-14,24,0,5,7,-1
14112,14,-8,-11,-51,34,10,3,3
14165,10,-29,-8,-2,-8,-7,-21,-6
14218,-104,37,10,74,30,18,27,17
14270,84,127,33,-9,-65,4,-6,73
14323,-31,0,-6,-41,93,9,-1,-107
14375,20,66,-3,14,3,0,14,15
14429,-19,8,12,75,-2,10,76,-1
14486,-12,10,32,34,1,15,24,4
14548,-19,-7,-7,-10,-13,-6,-8,-2
14609,1,1,-9,28,-2,-30,-33,1
14658,-4,-2,-35,-21,-4,11,12,-3
14713,3,7,4,-21,13,15,33,5
